well_id,easting,northing,depth_tvd_m,porosity_pct,gamma_ray_api,bulk_density_gcc,formation_top_tvd,formation_base_tvd,formation_thickness_m,distance_to_usp_km,flag,flag_reason
EVD-01,136997.0,441189.0,1797.744175609756,,30.816177,2.501292,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1797.8428136071886,,31.530666,2.498177,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1797.9414516046213,,32.40519,2.495408,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1798.0400896020537,,33.476189,2.49466,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1798.1387275994864,,34.647095,2.499708,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1798.237365596919,,35.806427,2.506468,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1798.3360035943517,,36.727234,2.511037,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1798.4346415917842,,37.232849,2.515933,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1798.5332795892168,,37.366806,2.521044,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1798.6319175866495,,37.35186,2.524332,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1798.7305555840821,,37.323357,2.52607,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1798.8291935815146,,37.255272,2.529146,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1798.9278315789472,,37.121513,2.533236,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1799.02646957638,,36.929375,2.533577,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1799.1251075738126,,36.654602,2.53027,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1799.223745571245,,36.236237,2.527533,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1799.3223835686777,,35.496216,2.528554,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1799.4210215661103,,34.615852,2.532966,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1799.519659563543,,33.928497,2.5372,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1799.6182975609756,,33.864174,2.537744,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1799.716935558408,,34.025566,2.535572,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1799.8155735558407,,33.904228,2.533643,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1799.9142115532734,,33.354683,2.533096,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1800.012849550706,,32.808403,2.533552,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1800.1114875481385,,32.5896,2.532762,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1800.2101255455711,,32.724167,2.528389,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1800.3087635430038,,33.0606,2.522645,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1800.4074015404365,,33.453606,2.520935,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1800.506039537869,,33.906975,2.525726,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1800.6046775353016,,34.221298,2.532806,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1800.7033155327342,,34.263519,2.536843,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1800.8019535301669,,33.666039,2.538134,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1800.9005915275993,,32.665031,2.537611,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1800.999229525032,,31.559525,2.535016,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1801.0978675224646,,30.645264,2.53062,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1801.1965055198973,,30.092911,2.524153,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1801.2951435173297,,29.974503,2.515193,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1801.3937815147624,,30.251587,2.504006,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1801.492419512195,,30.637569,2.4934,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1801.5910575096277,,30.91119,2.487131,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1801.6896955070602,,30.855343,2.484812,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1801.7883335044928,,30.488796,2.484832,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1801.8869715019255,,29.816242,2.485642,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1801.9856094993581,,28.87883,2.487031,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1802.0842474967906,,27.820663,2.487854,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1802.1828854942232,,26.690327,2.4862,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1802.281523491656,,25.634834,2.481962,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1802.3801614890886,,24.800152,2.475728,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1802.478799486521,,24.388519,2.468386,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1802.5774374839536,,24.372467,2.46181,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1802.6760754813863,,24.565792,2.458437,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1802.774713478819,,24.858025,2.459016,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1802.8733514762516,,25.218826,2.461364,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1802.971989473684,,25.647461,2.464256,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1803.0706274711167,,26.197285,2.468042,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1803.1692654685494,,26.803474,2.469767,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1803.267903465982,,27.369862,2.466734,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1803.3665414634145,,27.508842,2.461405,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1803.4651794608471,,27.302387,2.460521,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1803.5638174582798,,27.011215,2.469365,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1803.6624554557125,,26.998192,2.486041,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1803.761093453145,,27.190716,2.505631,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1803.8597314505776,,27.351746,2.52376,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1803.9583694480102,,27.339314,2.537405,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1804.0570074454429,,27.107868,2.54665,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1804.1556454428753,,26.701767,2.551088,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1804.254283440308,,26.088539,2.550693,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1804.3529214377406,,25.335049,2.544766,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1804.4515594351733,,24.573235,2.534172,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1804.5501974326057,,23.8088,2.522949,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1804.6488354300384,,23.036774,2.51328,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1804.747473427471,,22.283176,2.503622,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1804.8461114249037,,21.639004,2.49151,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1804.9447494223361,,21.206436,2.477714,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1805.0433874197688,,21.052677,2.466631,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1805.1420254172015,,21.179543,2.45928,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1805.2406634146341,,21.44503,2.452853,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1805.3393014120666,,21.700993,2.444275,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1805.4379394094992,,21.840477,2.432715,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1805.5365774069319,,21.776478,2.419476,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1805.6352154043645,,21.448444,2.405944,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1805.733853401797,,20.869854,2.394704,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1805.8324913992296,,20.222214,2.387303,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1805.9311293966623,,19.546352,2.381984,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1806.029767394095,,18.881279,2.379416,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1806.1284053915274,,18.298241,2.382671,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1806.22704338896,,17.845543,2.390316,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1806.3256813863927,,17.564346,2.399287,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1806.4243193838254,,17.417793,2.406561,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1806.522957381258,,17.416805,2.407923,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1806.6215953786905,,17.572971,2.402721,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1806.7202333761231,,17.816044,2.395236,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1806.8188713735558,,18.104729,2.390029,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1806.9175093709885,,18.42308,2.38979,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1807.016147368421,,18.813114,2.393648,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1807.1147853658535,,19.24696,2.399304,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1807.2134233632862,,19.693279,2.405557,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1807.3120613607189,,20.157349,2.4132,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1807.4106993581513,,20.585903,2.419739,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1807.509337355584,,20.955433,2.423184,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1807.6079753530166,,21.330292,2.425229,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1807.7066133504493,,21.614159,2.427299,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1807.8052513478817,,21.680775,2.428172,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1807.9038893453144,,21.502769,2.424786,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1808.002527342747,,21.083916,2.417756,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1808.1011653401797,,20.612595,2.409552,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1808.1998033376121,,20.332253,2.400643,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1808.2984413350448,,20.272022,2.392072,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1808.3970793324775,,20.322983,2.385574,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1808.4957173299101,,20.46077,2.38345,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1808.5943553273426,,20.663284,2.385469,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1808.6929933247752,,20.870804,2.390754,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1808.7916313222079,,21.027702,2.398362,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1808.8902693196405,,20.939838,2.403657,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1808.988907317073,,20.570831,2.403591,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1809.0875453145056,,20.236347,2.401668,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1809.1861833119383,,20.15115,2.401006,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1809.284821309371,,20.314823,2.400413,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1809.3834593068036,,20.659565,2.397367,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1809.482097304236,,21.060783,2.391478,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1809.5807353016687,,21.399075,2.386319,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1809.6793732991014,,21.665363,2.386644,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1809.778011296534,,21.853153,2.392012,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1809.8766492939665,,21.98444,2.397486,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1809.9752872913991,,22.214294,2.399828,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
EVD-01,136997.0,441189.0,1810.0739252888318,,22.614246,2.401427,1782.7512,1859.5901999999999,76.8,14.322697965118165,tvd_corrected,AH 1788.0-1866.0m → TVD 1782.8-1859.6m (correction: 5.2m)
